question,answer
"Vào lúc 21h30 phút ngày 15/7/2023, tại đường Lê Duẩn, đoạn qua khu vực trung tâm thành phố, một tài xế xe ô tô con đã vi phạm bằng cách chạy quá tốc độ 50km/h trên đường có tốc độ tối đa 40km/h và đồng thời sử dụng điện thoại di động khi đang điều khiển phương tiện, dẫn đến va chạm với một xe máy đang vượt đèn đỏ ở ngã tư, làm một người bị thương. Hành vi vi phạm nào của tài xế xe ô tô con bị xử lý theo Luật Giao thông đường bộ Việt Nam?","Đối với tình huống: Vào lúc 21h30 phút ngày 15/7/2023, tại đường Lê Duẩn, đoạn qua khu vực trung tâm thành phố, một tài xế xe ô tô con đã vi phạm bằng cách chạy quá tốc độ 50km/h trên đường có tốc độ tối đa 40km/h và đồng thời sử dụng điện thoại di động khi đang điều khiển phương tiện, dẫn đến va chạm với một xe máy đang vượt đèn đỏ ở ngã tư, làm một người bị thương. Hành vi vi phạm nào của tài xế xe ô tô con bị xử lý theo Luật Giao thông đường bộ Việt Nam?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Vi phạm tốc độ
Chạy quá tốc độ 50km/h trên đường có tốc độ tối đa 40km/h
Mức phạt tiền: từ 300,000 – 400,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
2. Sử dụng điện thoại di động khi điều khiển phương tiện
Sử dụng điện thoại di động trong lúc lái xe
Mức phạt tiền: từ 200,000 – 300,000 đồng.
Căn cứ: Luật Giao thông đường bộ, Điều 16, Cấm các hành vi vi phạm tốc độ và sử dụng thiết bị điện tử khi điều khiển phương tiện.; Nghị định số 100/2019/NĐ-CP, Điều 5, Quy định xử phạt vi phạm tốc độ và sử dụng điện thoại di động khi điều khiển phương tiện..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 500.000 đến 700.000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 500,000 – 700,000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng."
"Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đường Lê Duẩn, đoạn qua thành phố Hồ Chí Minh, một người điều khiển xe máy đã vừa vượt đèn đỏ vừa sử dụng điện thoại di động khi tham gia giao thông, dẫn đến va chạm với một xe ô tô đang di chuyển theo hướng ngược lại, gây thiệt hại về người và tài sản?","Đối với tình huống: Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đường Lê Duẩn, đoạn qua thành phố Hồ Chí Minh, một người điều khiển xe máy đã vừa vượt đèn đỏ vừa sử dụng điện thoại di động khi tham gia giao thông, dẫn đến va chạm với một xe ô tô đang di chuyển theo hướng ngược lại, gây thiệt hại về người và tài sản?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, Nghị định số 46/2016/NĐ-CP, xử lý như sau:
1. Vượt đèn đỏ
Người điều khiển phương tiện vi phạm tín hiệu đèn giao thông.
Mức phạt tiền: từ 300,000 – 400,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
2. Sử dụng điện thoại di động khi tham gia giao thông
Người điều khiển phương tiện sử dụng thiết bị di động trong lúc điều khiển xe.
Mức phạt tiền: từ 200,000 – 300,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
Căn cứ: Luật Giao thông đường bộ, Điều 5, 1; Nghị định số 46/2016/NĐ-CP, Điều 8, 1; Luật Giao thông đường bộ, Điều 35, 1; Nghị định số 46/2016/NĐ-CP, Điều 8, 2.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 500000 đến 700000 đồng), và có nguy cơ bị tước GPLX tối đa 2 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 500,000 – 700,000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng."
"Vào khoảng 20 giờ ngày 15/7/2023, trên đường Lê Duẩn, đoạn qua quận Hải Châu, TP Đà Nẵng, một xe ô tô con màu trắng do anh A điều khiển đã bất ngờ lấn làn đường để vượt xe phía trước, đồng thời không đội mũ bảo hiểm khi tham gia giao thông, gây nguy hiểm cho các phương tiện khác đang di chuyển trên đường. Hành vi của anh A có vi phạm luật giao thông đường bộ không?","Đối với tình huống: Vào khoảng 20 giờ ngày 15/7/2023, trên đường Lê Duẩn, đoạn qua quận Hải Châu, TP Đà Nẵng, một xe ô tô con màu trắng do anh A điều khiển đã bất ngờ lấn làn đường để vượt xe phía trước, đồng thời không đội mũ bảo hiểm khi tham gia giao thông, gây nguy hiểm cho các phương tiện khác đang di chuyển trên đường. Hành vi của anh A có vi phạm luật giao thông đường bộ không?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ năm 2008, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Lấn làn đường để vượt xe
Việc lấn làn đường để vượt xe gây nguy hiểm cho các phương tiện khác.
Mức phạt tiền: từ 300,000 – 400,000 đồng.
2. Không đội mũ bảo hiểm khi tham gia giao thông
Người điều khiển xe ô tô không đội mũ bảo hiểm, vi phạm quy định về trang bị an toàn.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
Căn cứ: Luật Giao thông đường bộ năm 2008, Điều 15, Các phương tiện phải đi đúng làn đường, phần đường quy định.; Nghị định số 100/2019/NĐ-CP, Điều 8, Người điều khiển xe ô tô không đội mũ bảo hiểm sẽ bị xử phạt vi phạm hành chính..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 400.000 đến 600.000 đồng), và có nguy cơ bị tước GPLX tối đa 0 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 400,000 – 600,000 đồng)."
"Vào lúc 21h30 phút ngày 15/7/2023, trên đường Lê Duẩn, đoạn qua khu phố 3, thành phố Hồ Chí Minh, một tài xế xe ô tô con đã vi phạm bằng cách chạy quá tốc độ 50km/h trên đoạn đường có tốc độ tối đa 40km/h và đồng thời sử dụng điện thoại di động khi đang điều khiển phương tiện, dẫn đến va chạm với một xe máy đang băng qua đường ở ngã tư không có đèn giao thông.","Đối với tình huống: Vào lúc 21h30 phút ngày 15/7/2023, trên đường Lê Duẩn, đoạn qua khu phố 3, thành phố Hồ Chí Minh, một tài xế xe ô tô con đã vi phạm bằng cách chạy quá tốc độ 50km/h trên đoạn đường có tốc độ tối đa 40km/h và đồng thời sử dụng điện thoại di động khi đang điều khiển phương tiện, dẫn đến va chạm với một xe máy đang băng qua đường ở ngã tư không có đèn giao thông.
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ năm 2008, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Vi phạm tốc độ
Chạy quá tốc độ 50km/h trên đoạn đường có tốc độ tối đa 40km/h.
Mức phạt tiền: từ 300,000 – 400,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
2. Sử dụng điện thoại di động khi điều khiển phương tiện
Sử dụng điện thoại di động khi đang điều khiển xe ô tô con.
Mức phạt tiền: từ 200,000 – 300,000 đồng.
Căn cứ: Luật Giao thông đường bộ năm 2008, Điều 13, Cấm người điều khiển phương tiện giao thông vượt quá tốc độ quy định.; Nghị định số 100/2019/NĐ-CP, Điều 5, Phạt tiền đối với hành vi vi phạm tốc độ.; Luật Giao thông đường bộ năm 2008, Điều 31, Cấm người điều khiển phương tiện sử dụng thiết bị di động khi đang điều khiển phương tiện.; Nghị định số 100/2019/NĐ-CP, Điều 8, Phạt tiền đối với hành vi sử dụng điện thoại di động khi điều khiển phương tiện..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 500000 đến 700000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 500,000 – 700,000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng."
"Vào khoảng 20h30 phút tối thứ Sáu, tại ngã tư đường Lê Duẩn và đường Trần Phú, một người điều khiển xe máy không đội mũ bảo hiểm, đồng thời vượt xe ô tô đang di chuyển ở làn đường bên phải, dẫn đến va chạm với một người đi bộ đang qua đường không có vạch sang. Hành vi vi phạm nào đã xảy ra trong tình huống này?","Đối với tình huống: Vào khoảng 20h30 phút tối thứ Sáu, tại ngã tư đường Lê Duẩn và đường Trần Phú, một người điều khiển xe máy không đội mũ bảo hiểm, đồng thời vượt xe ô tô đang di chuyển ở làn đường bên phải, dẫn đến va chạm với một người đi bộ đang qua đường không có vạch sang. Hành vi vi phạm nào đã xảy ra trong tình huống này?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, xử lý như sau:
1. Không đội mũ bảo hiểm
Người điều khiển xe máy không đội mũ bảo hiểm khi tham gia giao thông.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
2. Vượt xe ô tô ở làn đường bên phải
Việc vượt xe ô tô đang di chuyển ở làn đường bên phải không đúng quy định.
Mức phạt tiền: từ 300,000 – 400,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
3. Va chạm với người đi bộ không có vạch sang
Người điều khiển xe máy gây va chạm với người đi bộ khi người đi bộ không sử dụng vạch sang.
Mức phạt tiền: từ 500,000 – 600,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 2 tháng.
Căn cứ: Luật Giao thông đường bộ, Điều 31, Người điều khiển xe máy phải đội mũ bảo hiểm có quai đúng quy cách khi tham gia giao thông.; Luật Giao thông đường bộ, Điều 14, Khi vượt xe, người điều khiển phương tiện phải tuân thủ các quy định về tốc độ và khoảng cách an toàn, không được vượt ở làn đường bên phải.; Luật Giao thông đường bộ, Điều 18, Người đi bộ phải đi trên vạch sang hoặc nơi có biển báo. Nếu không có vạch sang, người đi bộ phải đi ở phần đường dành cho người đi bộ..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 900.000 đến 1.200.000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 900,000 – 1,200,000 đồng), và có nguy cơ bị tước GPLX tối đa 2 tháng."
"Vào khoảng 20h30 tối thứ Sáu, tại đoạn đường Lê Duẩn, TP. Hồ Chí Minh, một người điều khiển xe máy đã không đội mũ bảo hiểm, đồng thời vượt xe ô tô đang di chuyển ở làn đường bên phải và gây va chạm khiến người đi bộ bên đường bị ngã. Hành vi của người điều khiển xe máy có vi phạm pháp luật giao thông không?","Đối với tình huống: Vào khoảng 20h30 tối thứ Sáu, tại đoạn đường Lê Duẩn, TP. Hồ Chí Minh, một người điều khiển xe máy đã không đội mũ bảo hiểm, đồng thời vượt xe ô tô đang di chuyển ở làn đường bên phải và gây va chạm khiến người đi bộ bên đường bị ngã. Hành vi của người điều khiển xe máy có vi phạm pháp luật giao thông không?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ năm 2008, Nghị định số 46/2016/NĐ-CP, xử lý như sau:
1. Không đội mũ bảo hiểm
Người điều khiển xe máy không đội mũ bảo hiểm khi tham gia giao thông.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
2. Vi phạm quy định về vượt xe
Xe máy vượt xe ô tô đang di chuyển ở làn đường bên phải, vi phạm quy định về tốc độ và cách vượt xe.
Mức phạt tiền: từ 300,000 – 500,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
3. Gây tai nạn giao thông
Hành vi vượt xe gây va chạm khiến người đi bộ bị ngã.
Mức phạt tiền: từ 200,000 – 400,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 3 tháng.
Căn cứ: Luật Giao thông đường bộ năm 2008, Điều 31, Người điều khiển phương tiện phải đội mũ bảo hiểm khi tham gia giao thông.; Nghị định số 46/2016/NĐ-CP, Điều 5, Cấm người điều khiển xe mô tô, xe gắn máy không đội mũ bảo hiểm khi tham gia giao thông.; Nghị định số 46/2016/NĐ-CP, Điều 18, Người điều khiển phương tiện phải tuân thủ quy định về tốc độ, khoảng cách an toàn và các hành vi cấm khác.; Nghị định số 46/2016/NĐ-CP, Điều 38, Người điều khiển phương tiện gây tai nạn giao thông phải chịu trách nhiệm theo quy định..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 600.000 đến 1.100.000 đồng), và có nguy cơ bị tước GPLX tối đa 4 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 600,000 – 1,100,000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng."
"Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại khu vực đường Lê Duẩn, đoạn gần ngã tư Nguyễn Trãi, một tài xế điều khiển xe máy chở theo hai người khác, không đội mũ bảo hiểm, đã bất ngờ chuyển làn đường đột ngột mà không bật đèn xi nhan, khiến một xe ô tô đang chạy đúng làn đường phía trước phải phanh gấp, dẫn đến va chạm nhẹ, đồng thời tài xế xe máy còn sử dụng điện thoại di động trong khi điều khiển phương tiện.","Đối với tình huống: Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại khu vực đường Lê Duẩn, đoạn gần ngã tư Nguyễn Trãi, một tài xế điều khiển xe máy chở theo hai người khác, không đội mũ bảo hiểm, đã bất ngờ chuyển làn đường đột ngột mà không bật đèn xi nhan, khiến một xe ô tô đang chạy đúng làn đường phía trước phải phanh gấp, dẫn đến va chạm nhẹ, đồng thời tài xế xe máy còn sử dụng điện thoại di động trong khi điều khiển phương tiện.
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, xử lý như sau:
1. Không đội mũ bảo hiểm
Tài xế không đội mũ bảo hiểm khi tham gia giao thông.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
2. Chuyển làn đường đột ngột không bật đèn xi nhan
Tài xế chuyển làn đường mà không thực hiện các biện pháp báo hiệu theo quy định.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
3. Sử dụng điện thoại di động khi điều khiển phương tiện
Tài xế sử dụng thiết bị di động trong khi lái xe.
Mức phạt tiền: từ 100,000 – 300,000 đồng.
Căn cứ: Luật Giao thông đường bộ, Điều 31, Người điều khiển xe máy phải đội mũ bảo hiểm đúng quy cách khi tham gia giao thông.; Luật Giao thông đường bộ, Điều 16, Khi chuyển làn đường, người điều khiển phương tiện phải có tín hiệu báo trước và đảm bảo an toàn.; Luật Giao thông đường bộ, Điều 38, Người điều khiển xe không được sử dụng thiết bị di động trong khi điều khiển phương tiện..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 300.000 đến 700.000 đồng), và có nguy cơ bị tước GPLX tối đa 0 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 300,000 – 700,000 đồng)."
"Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại khu vực đường Lê Duẩn, thành phố Hồ Chí Minh, một tài xế xe máy đã bất ngờ lấn làn đường để vượt xe ô tô đang di chuyển phía trước, đồng thời không tuân thủ tín hiệu đèn giao thông đỏ và tiếp tục chạy qua ngã tư, gây nguy hiểm cho người đi bộ và phương tiện khác. Hành vi của tài xế xe máy có vi phạm các quy định nào của Luật Giao thông đường bộ Việt Nam?","Đối với tình huống: Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại khu vực đường Lê Duẩn, thành phố Hồ Chí Minh, một tài xế xe máy đã bất ngờ lấn làn đường để vượt xe ô tô đang di chuyển phía trước, đồng thời không tuân thủ tín hiệu đèn giao thông đỏ và tiếp tục chạy qua ngã tư, gây nguy hiểm cho người đi bộ và phương tiện khác. Hành vi của tài xế xe máy có vi phạm các quy định nào của Luật Giao thông đường bộ Việt Nam?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, xử lý như sau:
1. Lấn làn đường khi vượt
Tài xế xe máy lấn làn đường để vượt xe ô tô đang di chuyển phía trước.
Mức phạt tiền: từ 300,000 – 400,000 đồng.
2. Không tuân thủ tín hiệu đèn giao thông đỏ
Tài xế xe máy không tuân thủ tín hiệu đèn giao thông đỏ và tiếp tục chạy qua ngã tư.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
Căn cứ: Luật Giao thông đường bộ, Điều 14, Cấm người điều khiển phương tiện giao thông đường bộ lấn làn, vượt xe không đúng quy định.; Luật Giao thông đường bộ, Điều 16, Người điều khiển phương tiện phải tuân thủ tín hiệu đèn giao thông và dừng lại khi có tín hiệu đỏ..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 400.000 đến 600.000 đồng), và có nguy cơ bị tước GPLX tối đa 0 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 400,000 – 600,000 đồng)."
"Vào khoảng 20h30 tối thứ Sáu, tại khu vực ngã tư đường Lê Duẩn và đường Trần Phú, thành phố Đà Nẵng, một tài xế điều khiển xe máy không đội mũ bảo hiểm, vượt đèn đỏ và gây va chạm với một người đi bộ đang qua đường, khiến người này bị thương nhẹ, đồng thời làm giao thông tại khu vực bị ùn tắc kéo dài. Hành vi của tài xế có vi phạm các quy định pháp luật nào?","Đối với tình huống: Vào khoảng 20h30 tối thứ Sáu, tại khu vực ngã tư đường Lê Duẩn và đường Trần Phú, thành phố Đà Nẵng, một tài xế điều khiển xe máy không đội mũ bảo hiểm, vượt đèn đỏ và gây va chạm với một người đi bộ đang qua đường, khiến người này bị thương nhẹ, đồng thời làm giao thông tại khu vực bị ùn tắc kéo dài. Hành vi của tài xế có vi phạm các quy định pháp luật nào?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Không đội mũ bảo hiểm
Tài xế điều khiển xe máy không đội mũ bảo hiểm.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
2. Vượt đèn đỏ
Tài xế điều khiển xe máy vượt đèn đỏ.
Mức phạt tiền: từ 300,000 – 400,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
3. Gây tai nạn giao thông
Tài xế gây va chạm với người đi bộ, khiến người này bị thương nhẹ và làm ùn tắc giao thông.
Mức phạt tiền: từ 500,000 – 1,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 2 tháng.
Căn cứ: Luật Giao thông đường bộ, Điều 31, Người điều khiển xe máy phải đội mũ bảo hiểm có quai đúng quy cách.; Luật Giao thông đường bộ, Điều 12, Khi tham gia giao thông, người điều khiển phương tiện phải tuân thủ tín hiệu đèn giao thông.; Nghị định số 100/2019/NĐ-CP, Điều 5, Người điều khiển xe gây tai nạn giao thông phải chịu trách nhiệm theo quy định của pháp luật..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 900.000 đến 1.600.000 đồng), và có nguy cơ bị tước GPLX tối đa 3 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 900,000 – 1,600,000 đồng), và có nguy cơ bị tước GPLX tối đa 2 tháng."
"Vào khoảng 21h30 tối thứ Sáu, tại khu vực đường Lê Duẩn, TP.HCM, một tài xế ô tô con đã vi phạm bằng cách chạy quá tốc độ 50km/h (trên đường có tốc độ tối đa 40km/h) và đồng thời sử dụng điện thoại di động khi đang điều khiển phương tiện, dẫn đến va chạm với một xe máy đang băng qua đường tại vạch sang đường không có tín hiệu đèn giao thông.","Đối với tình huống: Vào khoảng 21h30 tối thứ Sáu, tại khu vực đường Lê Duẩn, TP.HCM, một tài xế ô tô con đã vi phạm bằng cách chạy quá tốc độ 50km/h (trên đường có tốc độ tối đa 40km/h) và đồng thời sử dụng điện thoại di động khi đang điều khiển phương tiện, dẫn đến va chạm với một xe máy đang băng qua đường tại vạch sang đường không có tín hiệu đèn giao thông.
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ năm 2008, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Vi phạm tốc độ
Chạy quá tốc độ 50km/h trên đường có tốc độ tối đa 40km/h.
Mức phạt tiền: từ 300,000 – 400,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
2. Sử dụng điện thoại di động khi điều khiển phương tiện
Tài xế sử dụng điện thoại di động trong lúc lái xe.
Mức phạt tiền: từ 200,000 – 300,000 đồng.
Căn cứ: Luật Giao thông đường bộ năm 2008, Điều 16, Cấm người điều khiển phương tiện giao thông sử dụng điện thoại di động khi đang điều khiển phương tiện.; Nghị định số 100/2019/NĐ-CP, Điều 5, Cấm người điều khiển phương tiện giao thông sử dụng điện thoại di động khi đang điều khiển phương tiện.; Nghị định số 100/2019/NĐ-CP, Điều 5, Cấm người điều khiển phương tiện giao thông sử dụng điện thoại di động khi đang điều khiển phương tiện..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 500000 đến 700000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 500,000 – 700,000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng."
"Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đường Lê Duẩn, đoạn qua trung tâm thành phố, một chiếc xe ô tô con đang di chuyển với tốc độ cao, không tuân thủ vạch dừng, sau đó khi gặp đèn đỏ, người lái xe bất ngờ chuyển làn sang làn đường ngược chiều để tránh một xe máy đang di chuyển lấn làn, dẫn đến va chạm với một xe tải đang đi đúng làn đường. Hành vi vi phạm nào đã xảy ra trong tình huống này?","Đối với tình huống: Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đường Lê Duẩn, đoạn qua trung tâm thành phố, một chiếc xe ô tô con đang di chuyển với tốc độ cao, không tuân thủ vạch dừng, sau đó khi gặp đèn đỏ, người lái xe bất ngờ chuyển làn sang làn đường ngược chiều để tránh một xe máy đang di chuyển lấn làn, dẫn đến va chạm với một xe tải đang đi đúng làn đường. Hành vi vi phạm nào đã xảy ra trong tình huống này?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, Nghị định số 100/2019/NĐ-CP, xử lý như sau:
1. Vi phạm tốc độ
Xe ô tô con di chuyển với tốc độ cao
Mức phạt tiền: từ 3,000,000 – 5,000,000 đồng.
2. Không tuân thủ vạch dừng
Xe ô tô con không tuân thủ vạch dừng
Mức phạt tiền: từ 1,000,000 – 2,000,000 đồng.
3. Chuyển làn đường ngược chiều
Người lái xe bất ngờ chuyển làn sang làn đường ngược chiều để tránh một xe máy đang di chuyển lấn làn
Mức phạt tiền: từ 3,000,000 – 5,000,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
Căn cứ: Luật Giao thông đường bộ, Điều 13, Cấm các hành vi vi phạm tốc độ, không tuân thủ vạch dừng và chuyển làn đường ngược chiều; Nghị định số 100/2019/NĐ-CP, Điều 5, Quy định về xử phạt vi phạm giao thông đường bộ.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 7.000.000 đến 12.000.000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 7,000,000 – 12,000,000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng."
"Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đường Lê Duẩn, thành phố Hồ Chí Minh, một người lái xe máy đã vi phạm tốc độ, vượt đèn đỏ và không đội mũ bảo hiểm, dẫn đến va chạm với một xe ô tô đang đi đúng làn đường, gây tai nạn giao thông nghiêm trọng.","Đối với tình huống: Vào khoảng 20 giờ 30 phút tối thứ Sáu, tại đường Lê Duẩn, thành phố Hồ Chí Minh, một người lái xe máy đã vi phạm tốc độ, vượt đèn đỏ và không đội mũ bảo hiểm, dẫn đến va chạm với một xe ô tô đang đi đúng làn đường, gây tai nạn giao thông nghiêm trọng.
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, Nghị định số 103/2017/NĐ-CP, xử lý như sau:
1. Vi phạm tốc độ
Lái xe máy vượt quá tốc độ quy định.
Mức phạt tiền: từ 200,000 – 400,000 đồng.
2. Vượt đèn đỏ
Không tuân thủ tín hiệu giao thông, vượt đèn đỏ.
Mức phạt tiền: từ 300,000 – 600,000 đồng.
Hình phạt bổ sung: có thể bị tước Giấy phép lái xe 1 tháng.
3. Không đội mũ bảo hiểm
Người điều khiển xe máy không đội mũ bảo hiểm khi tham gia giao thông.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
Căn cứ: Luật Giao thông đường bộ, Điều 18, Cấm người điều khiển phương tiện vượt quá tốc độ quy định.; Luật Giao thông đường bộ, Điều 20, Người điều khiển phương tiện phải tuân thủ tín hiệu giao thông.; Nghị định số 103/2017/NĐ-CP, Điều 5, Người điều khiển xe máy phải đội mũ bảo hiểm khi tham gia giao thông..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 600.000 đến 1.200.000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 600,000 – 1,200,000 đồng), và có nguy cơ bị tước GPLX tối đa 1 tháng."
"Vào khoảng 21h30 phút tối thứ Sáu, tại khu vực đường Lê Duẩn, đoạn gần ngã tư Nguyễn Trãi, một tài xế xe máy đã không tuân thủ tín hiệu đèn giao thông, chạy qua khi đèn đỏ, đồng thời còn sử dụng điện thoại di động trong khi điều khiển phương tiện, gây nguy hiểm cho người đi bộ và phương tiện khác. Hành vi của tài xế có vi phạm các quy định nào của Luật Giao thông đường bộ Việt Nam?","Đối với tình huống: Vào khoảng 21h30 phút tối thứ Sáu, tại khu vực đường Lê Duẩn, đoạn gần ngã tư Nguyễn Trãi, một tài xế xe máy đã không tuân thủ tín hiệu đèn giao thông, chạy qua khi đèn đỏ, đồng thời còn sử dụng điện thoại di động trong khi điều khiển phương tiện, gây nguy hiểm cho người đi bộ và phương tiện khác. Hành vi của tài xế có vi phạm các quy định nào của Luật Giao thông đường bộ Việt Nam?
Theo Luật Giao thông đường bộ Việt Nam, Luật Giao thông đường bộ, xử lý như sau:
1. Vi phạm tín hiệu đèn giao thông
Không tuân thủ tín hiệu đèn giao thông, chạy qua khi đèn đỏ.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
2. Sử dụng điện thoại di động khi điều khiển phương tiện
Sử dụng điện thoại di động trong khi điều khiển xe máy gây nguy hiểm cho người đi bộ và phương tiện khác.
Mức phạt tiền: từ 100,000 – 200,000 đồng.
Căn cứ: Luật Giao thông đường bộ, Điều 12, Các phương tiện phải tuân thủ tín hiệu đèn giao thông.; Luật Giao thông đường bộ, Điều 38, Người điều khiển xe không được sử dụng điện thoại di động khi đang điều khiển phương tiện..
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng từ 200000 đến 400000 đồng), và có nguy cơ bị tước GPLX tối đa 0 tháng.
Nếu vi phạm đồng thời, tiền phạt được cộng dồn (tổng khoảng 200,000 – 400,000 đồng)."
